movie_id,person_id,name,job,department
321612,1739315,Chris Hurtt,Lead Animator,Visual Effects
321612,1425332,Gayle Munro,Visual Effects Producer,Visual Effects
321612,1458580,Kelly Port,Visual Effects Supervisor,Visual Effects
321612,1739335,David Piombino,Visual Effects Supervisor,Visual Effects
321612,1761105,Martin Jago,Animatronics Designer,Crew
321612,1761112,Sarah Ginn,Draughtsman,Art
321612,1247499,Bethan Jones,Draughtsman,Art
321612,1401126,Alex Rouse,Wigmaker,Costume & Make-Up
321612,1459864,Quinn Robinson,Draughtsman,Art
321612,1411074,Ray Marston,Wigmaker,Costume & Make-Up
321612,1761113,Catherine Whiting,Draughtsman,Art
321612,1761114,Annabelle Chevrier,Modeling,Visual Effects
321612,1761116,Chris Cook,Modeling,Visual Effects
321612,1616044,Richard Hardy,Draughtsman,Art
321612,1761115,Patrick Comtois,Modeling,Visual Effects
321612,1473160,Ketan Waikar,Draughtsman,Art
321612,1761117,Marc Joubert-Nederveen,Modeling,Visual Effects
321612,1568551,Marc Pilcher,Key Hair Stylist,Costume & Make-Up
321612,1761119,Niels Peter Kaagaard,Modeling,Visual Effects
321612,1427142,Rick Marr,Animatronics Designer,Crew
321612,1363071,Hannah Edwards,Makeup Artist,Costume & Make-Up
321612,1761111,Sarah Kelly,Makeup Artist,Costume & Make-Up
321612,1761122,Kevin Fraser,Key Grip,Camera
321612,80675,Evan Spiliotopoulos,Screenplay,Writing
321612,1685990,Hannah Godwin,Additional Photography,Camera
321612,1252428,Greg Yolen,Co-Producer,Production
321612,63289,Steve Gaub,Co-Producer,Production
321612,1410333,Jeremy Johns,Co-Producer,Production
321612,1365662,Scott Alexander Young,Co-Producer,Production
321612,12824,Don Hahn,Executive Producer,Production
321612,1553295,David Cain,Production Supervisor,Production
321612,75090,Barrie McCulloch,First Assistant Director,Directing
321612,1820679,Jack Morrissey,Co-Producer,Production
321612,20908,Jeffrey Silver,Executive Producer,Production
321612,122609,Thomas Schumacher,Executive Producer,Production
321612,1820698,Jack Scarisbrick,Assistant Director,Directing
321612,1410333,Jeremy Johns,Unit Production Manager,Production
321612,75088,Dan Channing-Williams,First Assistant Director,Directing
321612,1820694,Lorenzo Bertolazzi,Assistant Director,Directing
321612,1227669,Todd London,Post Production Consulting,Crew
321612,1820690,Lucy Cover,Assistant Director,Directing
321612,1685990,Hannah Godwin,Production Supervisor,Production
321612,38792,Linda Woolverton,Original Film Writer,Writing
321612,1635006,Chris Lyons,Special Effects Makeup Artist,Costume & Make-Up
321612,1462065,Jenny Shircore,Hairstylist,Costume & Make-Up
321612,1875497,Nathaniel De'Lineadeus,Special Effects Key Makeup Artist,Costume & Make-Up
321612,1462065,Jenny Shircore,Makeup Artist,Costume & Make-Up
321612,1789570,Lottie Geliot,Art Department Assistant,Art
321612,72743,Tim Rice,Lyricist,Writing
321612,62049,Howard Ashman,Lyricist,Writing
321612,1434566,Donald Dowd,Production Manager,Production
321612,4170165,Viktor Petrov,Director of Previsualization,Visual Effects
321612,15813,Alan Menken,Songs,Sound
321612,15813,Alan Menken,Original Music Composer,Sound
321612,1685991,John Casali,Production Sound Mixer,Sound
321612,1066244,Michael W. Barry,Orchestrator,Sound
321612,2237976,Michele Tandy,Finance,Production
321612,9818,Julian Ashby,Draughtsman,Art
321612,2230759,Rob Bliss,Concept Artist,Art
321612,2158596,Patricia Johnson,Assistant Art Director,Art
321612,1032063,Alison Harvey,Assistant Set Decoration,Art
321612,1538770,Guiomar Alonso,Stunt Double,Crew
321612,2157661,Robert Voysey,Construction Manager,Art
321612,1373700,Will Coubrough,Assistant Art Director,Art
321612,2437985,Adam Basil,Stunt Double,Crew
321612,1800431,David Allcock,Storyboard Artist,Art
321612,2917931,Martha Baines,Draughtsman,Art
321612,7052,Adam Kirley,Stunt Coordinator,Crew
321612,2058118,Georgina Millett,Graphic Designer,Art
321612,1405566,Douglas Robson,Stunt Double,Crew
321612,1580851,Jan Philip Cramer,Head of Animation,Visual Effects
321612,113461,John Legend,Songs,Sound
321612,226001,Ariana Grande,Songs,Sound
321612,1115296,Jeanne-Marie Leprince de Beaumont,Novel,Writing
321612,2776204,Eric Kasanowski,Compositing Lead,Visual Effects
321612,1559224,Matthew Sullivan,Music Supervisor,Sound
321612,1559224,Matthew Sullivan,Music Producer,Sound
321612,2062956,Matthew Sharp,Second Assistant Director,Directing
321612,2477769,Barney Shakespeare,Third Assistant Director,Directing
321612,4012022,Sam Davis,Music Arranger,Sound
321612,3083189,Laura Jackson,Third Assistant Director,Directing
321612,2016665,Eric Vetro,Vocal Coach,Sound
321612,1463586,Conrad Olson,Compositor,Crew
321612,1533794,Richard R. Hoover,Visual Effects Supervisor,Visual Effects
321612,1721422,Christophe St-Pierre Paradis,Lead Animator,Visual Effects
321612,1596782,Alexander F. Young,Co-Producer,Production
321612,6084297,Richard Baker,Stereoscopic Supervisor,Visual Effects
321612,3083138,Teri Fairhurst,Draughtsman,Art
321612,1428894,Neil Weatherley,CG Supervisor,Crew
14411,7963,Carter Goodrich,Character Designer,Visual Effects
14411,52870,Tim Johnson,Director,Directing
14411,932,John Logan,Writer,Writing
14411,1205756,Patrick Gilmore,Director,Directing
14411,1706,Terry Rossio,Creative Consultant,Crew
14411,1448071,Trey Thomas,Animation,Visual Effects
14411,1460472,Steve Cunningham,Animation,Visual Effects
14411,1447381,Simon Otto,Animation,Visual Effects
14411,1447385,Jean-Francois Rey,Animation,Visual Effects
14411,1438901,Seth Engstrom,Art Direction,Art
14411,1447473,Jeff Johnson,Animation,Visual Effects
14411,1453498,Shane Prigmore,Animation,Visual Effects
14411,118713,Fabrice Joubert,Supervising Animator,Crew
14411,2001908,Gabe Hordos,Animation,Visual Effects
14411,5553,Harry Gregson-Williams,Original Music Composer,Sound
14411,1338976,Andy Nelson,Sound Re-Recording Mixer,Sound
14411,51701,Tom Finan,Editor,Editing
14411,8708,Richard C. Franklin,Supervising Sound Editor,Sound
14411,113075,Chuck Michael,Sound Effects Editor,Sound
14411,1460431,Paul Carrera,Assistant Editor,Editing
14411,1377373,Christi Soper Hilt,Casting Associate,Production
14411,1387244,Ronald Eng,Sound Effects Editor,Sound
14411,1401687,Anna Behlmer,Sound Re-Recording Mixer,Sound
14411,373,Doug Jackson,Sound Effects Editor,Sound
14411,1450331,James Baxter,Supervising Animator,Crew
14411,9971,Charles L. Campbell,Supervising Sound Editor,Sound
14411,1339460,Richard Whitfield,Music Editor,Sound
14411,175229,David James,Art Direction,Art
14411,12062,Jeffrey Katzenberg,Producer,Production
14411,56671,Mireille Soria,Producer,Production
14411,12090,Leslee Feldman,Casting,Production
14411,1397895,Pilar Flynn,Production Coordinator,Production
14411,2036264,Don Paul,Thanks,Crew
14411,142312,Jennifer Yuh Nelson,Head of Story,Writing
14411,2368785,Damon O'Beirne,Head of Layout,Camera
14411,2368785,Damon O'Beirne,Cinematography,Crew
14411,1681250,Raymond Zibach,Production Design,Art
14411,5409340,Djivan Gasparyan,Music,Sound
14411,2001833,Tony Siruno,Character Designer,Visual Effects
426063,1506768,Miroslav Lhotka,Stunts,Crew
426063,1404539,Pavel Cajzl,Stunt Coordinator,Crew
426063,2703533,Jan Cajzl,Stunts,Crew
426063,1305745,Alma Bacula,Line Producer,Production
426063,17599,Bernard Bellew,Executive Producer,Production
426063,23453,Robert Cowper,Supervising Art Director,Art
426063,2384711,Ondřej Lipenský,Art Direction,Art
426063,3263775,Magdalena Novakova,Art Direction,Art
426063,1530218,Hauke Richter,Art Direction,Art
426063,17599,Bernard Bellew,Unit Production Manager,Production
426063,1127893,Josh Robertson,First Assistant Director,Directing
426063,3851962,Matus Kukuca,Second Assistant Director,Directing
426063,1408802,Pavel Sagner,Special Effects Supervisor,Visual Effects
426063,1797881,Giulia Patanè,Script Supervisor,Directing
426063,58207,Jeff Robinov,Producer,Production
426063,2446692,John Graham,Producer,Production
426063,1517110,Linda Muir,Costume Design,Costume & Make-Up
426063,1411244,Steve Little,Supervising Sound Editor,Sound
426063,1337465,Damian Volpe,Sound Designer,Sound
426063,1337465,Damian Volpe,Supervising Sound Editor,Sound
426063,1410154,Martin Prýca,Special Effects Coordinator,Crew
426063,1376803,Angela Barson,Visual Effects Supervisor,Visual Effects
426063,1544356,Beatrice Brentnerová,Set Decoration,Art
426063,1419168,Sally Alcott,Special Effects Makeup Artist,Costume & Make-Up
426063,4792279,Emily Barker,Key Hair Stylist,Costume & Make-Up
426063,4792280,Clare Hedges,Special Effects Makeup Artist,Costume & Make-Up
426063,2048472,Victoria Holt,Special Effects Key Makeup Artist,Costume & Make-Up
426063,3491105,Samuel James,Wigmaker,Costume & Make-Up
426063,1393490,Traci Loader,Makeup Designer,Costume & Make-Up
426063,4792281,Ellis Mckenna-Bruce,Special Effects Makeup Artist,Costume & Make-Up
426063,2821540,Fiona Walsh,Prosthetic Makeup Artist,Costume & Make-Up
426063,1556906,Gisela Evert,Post Production Supervisor,Crew
426063,18721,Peter Kovarik,Assistant Unit Manager,Production
426063,1948987,Dan Kuska,Unit Manager,Production
426063,2703533,Jan Cajzl,Third Assistant Director,Directing
426063,4792282,Max Horn,Third Assistant Director,Directing
426063,4792283,Ondrej Rosicky,Set Production Assistant,Crew
426063,2127003,Nick Ainsworth,Concept Artist,Art
426063,1876026,Frantisek Copf,Property Master,Art
426063,4792286,Kevin Fraser,Scenic Artist,Crew
426063,4792287,Pavel Hartmann,Leadman,Art
426063,1486537,Sophie Hervieu,Set Decoration Buyer,Art
426063,4792288,Michaela Jirglova,Set Decorating Coordinator,Art
426063,3283839,Janna Lundius,Graphic Designer,Art
426063,2716812,Anna Mayerová,Assistant Art Director,Art
426063,2529445,Adam Pescott,Storyboard Artist,Art
426063,4792290,Giovanni Silva,Concept Artist,Art
426063,2849379,Daniel Tiller,Concept Artist,Art
426063,3124741,Arnold Antony,Mix Technician,Crew
426063,47830,Jakub Čech,Sound Mixer,Sound
426063,1372090,Vincent Cosson,ADR Mixer,Sound
426063,1909956,Ashley Bond,"First Assistant ""A"" Camera",Camera
426063,2923157,Tomáš Kutlák,"Second Assistant ""A"" Camera",Camera
426063,2123680,Robert Kodera,Key Grip,Camera
426063,1441677,Aidan Monaghan,Still Photographer,Camera
426063,1738831,Jan Cabalka,"""A"" Camera Operator",Camera
426063,2733300,Caroline Rowlands,First Assistant Editor,Editing
426063,4318465,Ellie Clissett,Online Editor,Editing
426063,3751724,Guilhem Coulibaly,Online Editor,Editing
426063,4646543,Antonio De Paola,Online Editor,Editing
426063,4318468,Jemma Fox,Online Editor,Editing
426063,1552900,Harry Field,Online Editor,Editing
426063,1425519,Pavel Mrkous,Location Manager,Production
426063,1405683,Danny Potts,Location Scout,Art
426063,2443190,Marie Veverková,Location Assistant,Production
426063,1784629,Mike Tehrani,ADR Mixer,Sound
426063,138781,Robert Eggers,Director,Directing
426063,1544,Bram Stoker,Novel,Writing
426063,9833,Henrik Galeen,Original Film Writer,Writing
426063,958242,Craig Lathrop,Production Design,Art
426063,17794,Paul Ghirardani,Supervising Art Director,Art
426063,1665616,Matt Curtis,Title Designer,Art
426063,1135102,Jarin Blaschke,Director of Photography,Camera
426063,1397777,Louise Ford,Editor,Editing
426063,1653024,Kharmel Cochrane,Casting,Production
426063,4854,David Minkowski,Co-Producer,Production
426063,4856,Matthew Stillman,Co-Producer,Production
426063,10965,Chris Columbus,Producer,Production
426063,11183,Eleanor Columbus,Producer,Production
426063,138781,Robert Eggers,Producer,Production
426063,1512665,Heikki Kossi,Foley Artist,Sound
426063,3062522,Robin Carolan,Original Music Composer,Sound
426063,3064001,James Bishop,ADR Recordist,Sound
426063,2113833,Matt Coster,ADR Mixer,Sound
426063,113043,Scott Curtis,Foley Mixer,Sound
426063,1335556,Michael Fentum,Sound Designer,Sound
426063,117241,Samir Fočo,Sound Effects Editor,Sound
426063,113046,David Giammarco,Sound Re-Recording Mixer,Sound
426063,1355962,Tim Hands,ADR Editor,Sound
426063,2040368,James Hyde,ADR Mixer,Sound
426063,3334946,Trino Madriz,ADR Mixer,Sound
426063,1544903,Michael Miller,ADR Mixer,Sound
426063,1859398,Victor Miu,ADR Engineer,Sound
426063,1726946,Joel Raabe,Foley Editor,Sound
426063,80827,Shelley Roden,Foley Artist,Sound
426063,2851968,Alex Stylianou,ADR Mixer,Sound
426063,2777546,Barbora Elznicova,Set Costumer,Costume & Make-Up
426063,5141583,Lizzie Agnew,Principal Costumer,Costume & Make-Up
426063,1753182,Monika Hrichova,Costume Supervisor,Costume & Make-Up
426063,3244292,Alima Meyboom,Assistant Costume Designer,Costume & Make-Up
426063,2341550,Anna Munro,Assistant Costume Designer,Costume & Make-Up
426063,1330910,Sylvie Ong,Costume Supervisor,Costume & Make-Up
426063,1753183,Barbora Wildová,Costume Supervisor,Costume & Make-Up
426063,2139268,Silvana Sacco,Textile Artist,Art
426063,5141585,Dan Chladek,Dolly Grip,Camera
426063,2248611,Karel Schneiberg,Video Assist Operator,Crew
426063,1483828,Katerina Galova,Art Department Coordinator,Art
426063,5141587,Kristina Hudeckova,Set Designer,Art
426063,3786070,Sibel Allen,Visual Effects Coordinator,Visual Effects
426063,1266636,Katie Anna Brady,VFX Artist,Visual Effects
426063,5044516,Moamen Bssuni,Digital Compositor,Visual Effects
426063,2298592,Sarah Buisson,Visual Effects Coordinator,Visual Effects
426063,5141590,Theodore Burley,Visual Effects Producer,Visual Effects
426063,3686415,Elliot Donovan,Digital Compositor,Visual Effects
426063,1428198,Crystal Dowd,Visual Effects Producer,Visual Effects
426063,3971274,Finaly Duncan,Digital Compositor,Visual Effects
426063,5141591,Catriona Falla Tizard,Digital Compositor,Visual Effects
426063,1950656,Tiago Faria,Digital Compositor,Visual Effects
426063,4826166,Aditya Khati,VFX Artist,Visual Effects
426063,3856683,Roshni Maranat,Visual Effects Producer,Visual Effects
426063,2825564,Jack Proops,Digital Compositor,Visual Effects
426063,5141592,Lisa Renney,Visual Effects Producer,Visual Effects
426063,2013627,Simon Rowe,Digital Compositor,Visual Effects
426063,5141593,Josh Sapsford,Rotoscoping Artist,Visual Effects
426063,2776203,David Scott,Visual Effects Supervisor,Visual Effects
426063,4877952,Hitesh Singhani,Digital Compositor,Visual Effects
426063,5141594,Nikola Sumberova,Visual Effects Coordinator,Visual Effects
426063,1419186,Ivana Němcová,Key Hair Stylist,Costume & Make-Up
426063,138781,Robert Eggers,Writer,Writing
426063,1585357,Andrea Brown,Key Makeup Artist,Costume & Make-Up
426063,1645436,David White,Prosthetic Designer,Costume & Make-Up
426063,1652832,Suzanne Stokes-Munton,Hair Designer,Costume & Make-Up
426063,1645436,David White,Makeup Effects Designer,Costume & Make-Up
426063,5645367,Miroslav Tupý,Assistant Unit Manager,Production
426063,6004225,Marek Pinc,Special Effects Technician,Crew
159824,2093022,Jennifer Kluska,Storyboard Artist,Art
159824,53684,Robert Smigel,Producer,Production
159824,185438,Genndy Tartakovsky,Director,Directing
159824,5666,Mark Mothersbaugh,Original Music Composer,Sound
159824,1450992,Avner Engel,Animation,Visual Effects
159824,1597629,Craig Kellman,Character Designer,Visual Effects
159824,1455610,Tony Mecca,Animation,Visual Effects
159824,1452997,Eddie Prickett,Animation,Visual Effects
159824,1447481,Andre Medina,Art Department Manager,Art
159824,1891000,Frédéric Côté,Senior Animator,Visual Effects
159824,53684,Robert Smigel,Writer,Writing
159824,2398202,Catherine Apple,Editor,Editing
159824,19292,Adam Sandler,Writer,Writing
159824,19292,Adam Sandler,Executive Producer,Production
159824,1428898,Karl Herbst,Visual Effects Supervisor,Visual Effects
159824,20818,Allen Covert,Executive Producer,Production
159824,968411,Michael Kurinsky,Production Design,Art
159824,53684,Robert Smigel,Executive Producer,Production
159824,22298,Steve Lumley,Art Direction,Art
159824,6874,Ben Waisbren,Executive Producer,Production
159824,1393444,Ryan Collins,Sound Effects,Sound
159824,1455608,Julius Kwan,Senior Animator,Visual Effects
159824,2001833,Tony Siruno,Character Designer,Visual Effects
159824,2555582,Jessica E. Smialek,Post Production Supervisor,Crew
159824,2555582,Jessica E. Smialek,Post Production Coordinator,Production
81,635,Shigeharu Shiba,Sound Director,Sound
81,636,Joe Hisaishi,Original Music Composer,Sound
81,632,Naoki Kaneko,Editor,Editing
81,1131693,Michitaka Kondo,Executive Producer,Production
81,608,Hayao Miyazaki,Director,Directing
81,608,Hayao Miyazaki,Screenplay,Writing
81,628,Isao Takahata,Producer,Production
81,3023483,Mitsuki Nakamura,Art Direction,Art
81,2256324,Noboru Takano,Key Animation,Visual Effects
81,144109,Michitaka Kikuchi,Key Animation,Visual Effects
81,19601,Makiko Futaki,Key Animation,Visual Effects
81,1152828,Toshitsugu Saida,Key Animation,Visual Effects
81,77921,Hideaki Anno,Key Animation,Visual Effects
81,1456614,Megumi Kagawa,Key Animation,Visual Effects
81,1255664,Osamu Nabeshima,Key Animation,Visual Effects
81,1276525,Tadakatsu Yoshida,Key Animation,Visual Effects
81,1276521,Ikko Kobayashi,Key Animation,Visual Effects
81,1456616,Kitaro Kosaka,Key Animation,Visual Effects
81,240775,Hidekazu Ohara,Key Animation,Visual Effects
81,3741806,Junko Ikeda,Key Animation,Visual Effects
81,3772088,Shoji Tomiyama,Key Animation,Visual Effects
81,2599275,Tadashi Fukuda,Key Animation,Visual Effects
81,110684,Takashi Nakamura,Key Animation,Visual Effects
81,2777912,Yukiyoshi Hane,Key Animation,Visual Effects
81,81719,Takashi Watanabe,Key Animation,Visual Effects
81,1168443,Yōichi Kotabe,Key Animation,Visual Effects
81,1456813,Tsukasa Tannai,Key Animation,Visual Effects
81,1011633,Yoshinori Kanada,Key Animation,Visual Effects
81,3772092,Takanori Hayashi,Key Animation,Visual Effects
81,1456791,Masako Shinohara,Key Animation,Visual Effects
81,1456606,Masaaki Endou,Key Animation,Visual Effects
81,19595,Yasuyoshi Tokuma,Executive Producer,Production
81,1611737,Kazuo Komatsubara,Character Designer,Visual Effects
81,131081,Kazuyoshi Katayama,Assistant Director,Directing
81,1815942,Takashi Tanazawa,Assistant Director,Directing
81,634,Shōji Sakai,Editor,Editing
81,1611737,Kazuo Komatsubara,Animation Director,Visual Effects
81,1456795,Michiyo Yasuda,Color Designer,Visual Effects
81,608,Hayao Miyazaki,Character Designer,Visual Effects
81,1815943,Fukuo Suzuki,Color Designer,Visual Effects
81,55667,Tooru Hara,Executive Producer,Production
81,1009731,Toshiro Nozaki,Background Designer,Art
81,2411632,Kunio Kuwahara,Sound Mixer,Sound
81,1910225,Noriyoshi Ohira,Sound Effects,Sound
81,2484422,Kazutoshi Sato,Sound Effects,Sound
81,1793493,Nanako Shimazaki,Production Assistant,Production
81,931450,Mamoru Kanbe,Production Assistant,Production
81,1843002,Naoyuki Oshikiri,Production Assistant,Production
81,1450954,Kazuhiro Kinoshita,Background Designer,Art
81,5656937,Masahiro Yoshida,Animation,Visual Effects
81,1520818,Nobuko Mizuta,Special Effects,Crew
81,1456815,Masaki Yoshizaki,Background Designer,Art
81,1698,Kazuo Ebisawa,Background Designer,Art
81,608,Hayao Miyazaki,Original Story,Writing
81,5996101,Kuniko Nishimura,Background Designer,Art
81,1353108,Satoshi Miura,Background Designer,Art
81,6046706,Yasuhiro Shizimu,Compositing Artist,Visual Effects
81,4687332,Tatsuo Aoki,Background Designer,Art
81,2162596,Tokue Okazaki,Background Designer,Art
81,3117423,Yuuko Sugiyama,Background Designer,Art
81,548009,Kazuo Okada,Background Designer,Art
81,6084167,Kimiko Shimono,Background Designer,Art
81,3008389,Tatsuo Imamura,Background Designer,Art
81,2675000,Tetsuto Shimono,Background Designer,Art
81,6084168,Yoshiko Togashi,Background Designer,Art
81,3150361,Hiroko Murai,Background Designer,Art
81,3150360,Kaoru Chiba,Background Designer,Art
81,6084169,Miyoshi Takanami,Background Designer,Art
81,6020074,Koji Shiragami,Compositing Lead,Visual Effects
81,6084235,Yukitomo Shudo,Compositing Artist,Visual Effects
81,6084237,Mamoru Sugiura,Compositing Artist,Visual Effects
81,633,Tomoko Kida,Lead Editor,Editing
81,2371868,Kiyoshi Sakai,Production Manager,Production
81,6084240,Shigehiro Suzuki,Other,Production
430162,1126054,Jakob Schuh,Director,Directing
430162,1287065,Jan Lachauer,Director,Directing
430162,1287065,Jan Lachauer,Writer,Writing
430162,1660861,Quentin Blake,Writer,Writing
430162,1345578,Michael Rose,Producer,Production
430162,116608,Martin Pope,Producer,Production
430162,1126054,Jakob Schuh,Writer,Writing
430162,1601216,Bin-Han To,Co-Director,Directing
430162,2015983,Nadya Mira,Production Design,Art
430162,2015984,Ben Locket,Original Music Composer,Sound
430162,22496,Benjamin Quabeck,Editor,Editing
430162,1299,Roald Dahl,Novel,Writing
10323,52025,Laurence Rosenthal,Original Music Composer,Sound
10323,64823,Desmond Davis,Director,Directing
10323,66759,Charles H. Schneer,Producer,Production
10323,66758,Ray Harryhausen,Producer,Production
10323,9867,Ted Moore,Director of Photography,Camera
10323,66760,Timothy Gee,Editor,Editing
10323,1559022,Harry Cordwell,Set Dresser,Art
10323,1643453,Terry Poulton,Sound Effects Editor,Sound
10323,2426383,Norma Hazelden,Production Assistant,Production
10323,1568527,Basil Newall,Makeup Artist,Costume & Make-Up
10323,2977904,Bob Cross,Construction Manager,Art
10323,1606848,Connie Reeve,Makeup Artist,Costume & Make-Up
10323,1697237,Terry Madden,Second Assistant Director,Directing
10323,1755415,Sam Christensen,Casting,Production
10323,1652086,Fernando González,Art Direction,Art
10323,1400000,Mike Roberts,Camera Operator,Camera
10323,2227686,Egil S. Woxholt,Underwater Camera,Camera
10323,296,Robin Clarke,Music Editor,Sound
10323,10198,Emma Porteous,Costume Design,Costume & Make-Up
10323,2223584,Luis Roberts,Production Supervisor,Production
10323,1662359,George Marshall,Production Accountant,Production
10323,390,Irene Lamb,Casting,Production
10323,1207585,Don Picton,Art Direction,Art
10323,20111,Terry Sharratt,Boom Operator,Sound
10323,114645,Ferdinando Poggi,Stunt Coordinator,Crew
10323,8649,Keith Denny,Wardrobe Supervisor,Costume & Make-Up
10323,1336275,Herbert W. Spencer,Orchestrator,Sound
10323,20135,John Palmer,Associate Producer,Production
10323,1739270,Mike Bulley,Clapper Loader,Camera
10323,1651407,Doreen Soan,Continuity,Directing
10323,10706,Anthony Waye,First Assistant Director,Directing
10323,1404540,Anthony Gaudioz,Focus Puller,Camera
10323,2809271,Jimmy Spoard,Grip,Camera
10323,1333241,Peter Howitt,Art Direction,Art
10323,1877790,Gerry Gavigan,Second Assistant Director,Directing
10323,3087852,Christopher Thompson,Assistant Editor,Editing
10323,1560753,Bryan Coates,Location Manager,Production
10323,12511,Giorgio Desideri,Art Direction,Art
10323,2227686,Egil S. Woxholt,Aerial Camera,Camera
10323,2465531,Joyce Robinson,Casting,Production
10323,1434637,Stephanie Kaye,Hairstylist,Costume & Make-Up
10323,3087842,Mario Pisani,Production Supervisor,Production
10323,2918891,Bill MacLaren,Construction Manager,Art
10323,1425502,Keith Hamshere,Still Photographer,Camera
10323,1699004,Ann Tasker,Unit Publicist,Crew
10323,3087851,Helen Gill,Wardrobe Master,Costume & Make-Up
10323,3146849,John May,Electrician,Lighting
10323,64824,Beverley Cross,Writer,Writing
10323,32116,Frank White,Production Design,Art
10323,66758,Ray Harryhausen,Visual Effects,Visual Effects
10323,1561880,Graham V. Hartstone,Sound Re-Recording Mixer,Sound
10323,999568,Cliff Culley,Visual Effects,Visual Effects
10323,3029033,Brian Smithies,Special Effects Coordinator,Crew
10323,1697230,Roy Field,Visual Effects,Visual Effects
10323,1100808,Gordon K. McCallum,Sound Re-Recording Mixer,Sound
10323,3809082,Frank Van der Veer,Visual Effects,Visual Effects
10323,1411245,Nicolas Le Messurier,Sound Re-Recording Mixer,Sound
10323,20109,Robin Gregory,Sound Mixer,Sound
245842,1411341,Steven Desbrow,Aerial Director of Photography,Camera
245842,28240,David Eggby,Second Unit Cinematographer,Crew
245842,1321275,Vincent Gallot,Second Unit Director of Photography,Camera
245842,1418813,Chris Anderson,Stunt Coordinator,Crew
245842,208282,Shea Adams,Stunts,Crew
245842,1531200,Philli Anderson,Stunts,Crew
245842,1530809,Robbie Clissold,Stunts,Crew
245842,1635549,Michael M. Foster,Stunts,Crew
245842,1861507,Graham Jahne,Stunts,Crew
245842,1826942,Mathieu Lardot,Stunts,Crew
245842,1970824,Philip Partridge,Stunt Double,Crew
245842,2455329,Puven Pather,Stunts,Crew
245842,3536945,Cody Rawson-Harris,Stunt Double,Crew
245842,3536947,Sarah Rawson-Harris,Stunt Double,Crew
245842,1826494,Hoda Safiah,Stunt Double,Crew
245842,2231265,Inge Sildnik,Stunt Double,Crew
245842,2789447,Alex Yakimov,Utility Stunts,Crew
245842,129952,Sean McNamara,Director,Directing
245842,1371521,Vonda N. McIntyre,Novel,Writing
245842,587821,Wei Han,Producer,Production
245842,174330,Barry Berman,Screenplay,Writing
245842,1617,James Schamus,Screenplay,Writing
245842,3965,Deborah Aquila,Casting,Production
245842,1034748,Tricia Wood,Casting,Production
245842,54777,Jennifer L. Smith,Casting,Production
245842,12203,Christine King,Casting,Production
245842,15329,Lizzy Gardiner,Costume Designer,Costume & Make-Up
245842,60590,Joseph Metcalfe,Original Music Composer,Sound
245842,37002,John Coda,Original Music Composer,Sound
245842,3392997,Grant Kirkhope,Original Music Composer,Sound
245842,958349,Yvonne Collins,Co-Producer,Production
245842,1621818,Raphaël Benoliel,Co-Producer,Production
245842,3392998,Tongyu Xu,Co-Producer,Production
245842,2156072,John Helms,Visual Effects Supervisor,Visual Effects
245842,3392999,Jamy Wheless,Animation Supervisor,Visual Effects
245842,59563,Jeff Canavan,Editor,Editing
245842,1233603,Gregory Hobson,Editor,Editing
245842,120288,Marc Cerutti,Editor,Editing
245842,1686898,Clayton Woodhull,Editor,Editing
245842,9345,Michelle McGahey,Production Design,Art
245842,37925,Conrad W. Hall,Director of Photography,Camera
245842,67482,Steve Hutensky,Executive Producer,Production
245842,61768,James M. Vernon,Executive Producer,Production
245842,6372,Suzanne Warren,Executive Producer,Production
245842,3393003,Ruby Xie,Executive Producer,Production
245842,1547646,Garrett Kelleher,Executive Producer,Production
245842,1993731,Charlie O'Carroll,Executive Producer,Production
245842,3393011,Timothy Mou,Executive Producer,Production
245842,3393014,Erwei Zhang,Executive Producer,Production
245842,1401717,Chris Godfrey,Executive Producer,Production
245842,1098482,Matthew Joynes,Executive Producer,Production
245842,1965842,Simon Swart,Executive Producer,Production
245842,1573678,Cindy Bond,Executive Producer,Production
245842,27679,Michael London,Executive Producer,Production
245842,3393021,Evan Wang,Producer,Production
245842,3393024,Ado Fengqing Du,Producer,Production
245842,1319499,Paul Currie,Producer,Production
245842,1371522,Leo Shi Young,Producer,Production
245842,129952,Sean McNamara,Producer,Production
245842,1213393,David Brookwell,Producer,Production
245842,1880973,Hong Pang,Producer,Production
245842,1223236,Mathieu Turi,Assistant Director,Directing
460885,4225770,Tony Malzone,Producer,Production
460885,1762260,Pierce Derks,Additional Photography,Camera
460885,4115917,Vincent Ridelle,Second Assistant Director,Directing
460885,1964663,Baudouin du Bois,First Assistant Director,Directing
460885,1034515,Jeffery Alan Jones,ADR Recordist,Sound
460885,1176454,Daniel Noah,Producer,Production
460885,216366,Josh C. Waller,Producer,Production
460885,54204,Adrian Politowski,Producer,Production
460885,109,Elijah Wood,Producer,Production
460885,1001661,Nick Spicer,Executive Producer,Production
460885,967479,Peter Bevan,Executive Producer,Production
460885,1001659,Todd Brown,Executive Producer,Production
460885,133880,Robert Whitehouse,Executive Producer,Production
460885,1044250,Panos Cosmatos,Director,Directing
460885,1542343,Martin Metz,Executive Producer,Production
460885,1829984,Lisa Whalen,Executive Producer,Production
460885,117992,Jóhann Jóhannsson,Original Music Composer,Sound
460885,9000,Christopher Figg,Executive Producer,Production
460885,1093640,Nate Bolotin,Producer,Production
