movie_id,actor_id,actor_name,character,cast_order
2137,4994190,Lei Lei,Little Pigtails,27
10330,49265,Lindsay Lohan,Anna Coleman,0
10330,8944,Jamie Lee Curtis,Tess Coleman,1
10330,14833,Harold Gould,Grandpa,2
10330,62747,Chad Michael Murray,Jake,3
10330,19728,Mark Harmon,Ryan,4
10330,537,Stephen Tobolowsky,Mr. Bates,5
10330,61904,Christina Vidal Mitchell,Maddie,6
10330,137169,Ryan Malgarini,Harry Coleman,7
10330,159985,Haley Hudson,Peg,8
10330,74073,Rosalind Chao,Pei-Pei,9
10330,112288,Lucille Soong,Pei-Pei's Mom,10
10330,1542,Willie Garson,Evan,11
10330,56567,Dina Spybey-Waters,Dottie Robertson,12
10330,68769,Julie Gonzalo,Stacey Hinkhouse,13
10330,1575802,Christina Marie Walter,Same Shirt Girl,14
10330,1433893,Lu Elrod,Detention Monitor,15
10330,64829,Heather Hach,Gym Teacher,16
10330,73456,Lorna Scott,Butcher Woman,17
10330,1575803,Chris Carlberg,Ethan - Drummer,18
10330,1526,Danny Rubin,Scott - Bass Player,19
10330,156927,Hayden Tank,Harry's Friend #1,20
10330,4741,Cayden Boyd,Harry's Friend #2,21
10330,1067,Marc McClure,Boris,22
10330,1213609,Chris Heuisler,Mr. Waters,23
10330,1340662,Jeffrey Marcus,Depressed Patient,24
10330,1346157,Jacqueline Heinze,Crying Patient,25
10330,23967,Mary Ellen Trainor,Diary Reading Patient,26
10330,94430,Erica Gimpel,Harry's Teacher,27
10330,1124108,William Caploe,Talk Show P.A.,28
10330,181876,Daniel Raymont,Makeup Artist,29
10330,1102046,Veronica Brooks,Champagne Waitress,30
10330,1175742,Lee Burns,Bouncer,31
10330,1575805,Amir Derakh,House of Blues Emcee,32
10330,1575806,Zoe Waters,Wedding Baby,33
10336,64856,Michael Jai White,Al Simmons / Spawn,0
10336,8349,Martin Sheen,Jason Wynn,1
10336,5723,John Leguizamo,Clown / Violator,2
10336,4604,Theresa Randle,Wanda Blake,3
10336,51812,Nicol Williamson,Cogliostro,4
10336,61962,D. B. Sweeney,Terry Fitzgerald,5
10336,89251,Melinda Clarke,Jessica Priest,6
10336,8186,Miko Hughes,Zack,7
10336,1072036,Sydni Beaudoin,Cyan,8
10336,20582,Michael Papajohn,"Glen, Zack's Dad",9
10336,15831,Frank Welker,The Devil Malebolgia (voice),10
10336,215904,Tony Haney,African Liaison,11
10336,64849,Todd McFarlane,Bum,12
10336,158825,Simon Rhee,Hong Kong Military Air Base Person (uncredited),13
10336,149448,Robia LaMorte,XNN Reporter,14
10336,9785,John Cothran,African Liaison,15
10336,1612822,Caroline Gibson,News Anchor,16
10336,192412,Marc Robinson,Punk #1,17
10336,23791,Chris Coppola,Punk #2,18
10336,14050,Jay Caputo,Punk #3,19
10336,1051135,Darryl Warren,Security Guard,20
10336,1507335,Mike Akrawi,Foreign Dignitary #1,21
10336,2875624,Romeo Akrawi,Foreign Dignitary #2,22
10336,113927,Jack Coleman,Doctor,23
10336,1215393,Laura Interval,Angela (as Laura Stepp),24
10336,1692681,Garrison M. Singer,Anesthesiologist,25
10336,92495,John Koyama,Hong Kong Military Air Base Security (uncredited),26
10336,1537690,Al Goto,Hong Kong Military Air Base Person (uncredited),27
10336,2974,Roger Yuan,Korean Soldier (uncredited),28
10336,2291875,Angelie Almendare,Diplomat's Wife (uncredited),29
407655,1331457,Sofia Carson,Tessa Golden,0
407655,969561,Thomas Law,Reed West,1
407655,7906,Jennifer Tilly,Divine,2
407655,1658758,Jazzara Jaslyn,Olympia,3
407655,1658759,Nicole Fortuin,Georgie,4
407655,1543926,Amy Louise Wilson,Athena,5
407655,1817074,Ashley de Lange,Harper,6
407655,1237876,David Ury,Freddie Marks,7
407655,2123153,Chloe Perling,Janet,8
407655,2123154,Ally White,Bianca,9
407655,2123155,Carlo McFarlane,Gino,10
407655,1003249,Sven Ruygrok,Eddie,11
407655,1676425,Ambrose Uren,Brendon,12
407655,2123157,Robyn Scott,Laundry Worker,13
407655,2123158,Amelia Vernède,Finley,14
407655,2480824,Melissa De Vries,Dancer,15
407655,1696759,Christopher Stein,Joe,16
350312,237045,Prabhas,Amarendra Bāhubali / Mahendra Bāhubali 'Shivudu',0
350312,215910,Rana Daggubati,Bhallaladeva,1
350312,88167,Anushka Shetty,Devasena,2
350312,581895,Sathyaraj,Karikala Kattappa Nadar,3
350312,130111,Nassar,Bijjaladeva,4
350312,141701,Ramya Krishnan,Sivagami,5
350312,225315,Subbaraju,Kumara Varma,6
350312,85721,Tamannaah Bhatia,Avanthika,7
350312,1429160,Prudhviraj,Official in Kunthala Kingdom,8
350312,467845,Rohini,Sanga,9
350312,2489504,Kalpalatha,,10
350312,2236603,Ashrita Vemuganti,(uncredited),11
350312,565890,Tanikella Bharani,Swami (voice) (uncredited),12
350312,2375168,Bharani Shankar,(uncredited),13
350312,1293540,P. Ravi Shankar,Karikala Kattappa Nadar (Voice),14
137321,72466,Colin Farrell,Peter Lake,0
137321,567269,Jessica Brown Findlay,Beverly Penn,1
137321,934,Russell Crowe,Pearly Soames,2
137321,227,William Hurt,Isaac Penn,3
137321,6161,Jennifer Connelly,Virginia Gamely,4
137321,2888,Will Smith,Judge,5
137321,2639,Eva Marie Saint,Willa (Adult),6
137321,6804,Graham Greene,Humpstone John,7
137321,66743,Matt Bomer,Young Man,8
137321,79072,Kevin Durand,Cesar Tan,9
137321,18472,Kevin Corrigan,Romeo Tan,10
137321,205257,Lucy Griffiths,Mrs. Lake,11
137321,168877,Finn Wittrock,Gabriel,12
137321,1654649,Neka Zang,Ballroom Dancer,13
137321,1240648,Michael Crane,Ellis Isle Doctor,14
137321,77093,Brian Hutchison,Ellis Isle Official,15
137321,147472,Alan Doyle,Dingy Worthington,16
137321,1367015,Jon Patrick Walker,Optometrist,17
137321,1698872,Maurice Jones,Cecil Mature,18
137321,1698873,Mckayla Twiggs,Young Willa,19
137321,1656059,Matthew R. Staley,Oyster Boy,20
137321,35091,Scott Grimes,Carriage Driver,21
137321,1397945,Brenda Wehle,Governess,22
137321,1593166,Tom Morrissey,Butler,23
137321,1437547,Joshua Henry,Gravesman,24
137321,1648751,Ripley Sobo,Abby,25
137321,1358986,Maggie Geha,Girl in Bed,26
137321,42194,Caitlin Dulany,Librarian,27
137321,145113,Norm Lewis,Custodian,28
137321,187538,Harriett D. Foy,Receptionist,29
137321,2843,Rob Campbell,Gwathmi,30
137321,1001804,Scott Dillin,Grand Central Short Tail,31
137321,1795363,Luis Augusto Figueroa,Ballroom Dancer,32
137321,10691,April Grace,Dr. Elizabeth Lee,33
137321,1527843,Michelle Simone Miller,Humpstone John's Wife,34
137321,2996704,Aidan Zusin,Immigrant Boy at Ellis Island,35
14442,1813,Anne Hathaway,Ella,0
14442,12791,Hugh Dancy,Char,1
14442,2130,Cary Elwes,Edgar,2
14442,47653,Aidan McArdle,Slannen,3
14442,34901,Joanna Lumley,Dame Olga,4
14442,66446,Lucy Punch,Hattie,5
14442,64411,Jennifer Higham,Olive,6
14442,6613,Minnie Driver,Mandy,7
14442,10713,Eric Idle,Narrator,8
14442,4581,Steve Coogan,Heston (voice),9
14442,16756,Jimi Mistry,Benny,10
14442,2535,Vivica A. Fox,Lucinda,11
14442,231610,Parminder Nagra,Areida,12
14442,20070,Jim Carter,Nish,13
14442,29459,Patrick Bergin,Sir Peter,14
14442,550833,Donna Dent,Ella's Mother,15
14442,5135038,Ankita Malkan,Young Areida,16
14442,5135039,Sally-Ann Tingle,Mean Little Girl,17
14442,5135041,Aimee Brigg,Ella (Aged 8),18
14442,1003411,Helen Norton,Prof. Edith,19
14442,1865563,Emmet Kirwan,Vendor,20
14442,5135043,Christopher Kelly,Salesman,21
14442,1888850,Audrey Hamm,Perfume Sprayer,22
14442,1401544,Mikel Murfi,Mall Cop,23
14442,1041731,Rory Keenan,Otto,24
14442,63370,Aonghus Og McAnally,Bluto,25
14442,210061,Aaron Monaghan,Pug,26
14442,10584,Heidi Klum,Brumhilda,27
14442,1890736,Alvaro Lucchesi,Koopooduk,28
14442,17025,Paraic Breathnach,Ogre No. 2,29
14442,1728954,Daniel Naprous,Ogre No. 3,30
14442,53998,Nora-Jane Noone,Fairy No. 1,31
14442,558272,Pat Kinevane,Make-Up Artist,32
14442,1428993,Andrea Irvine,Tour Guide,33
14442,1518967,Merrina Millsapp,Hall of Records Attendant,34
14442,216819,Amelia Crowley,Fairy Administrator,35
14442,135095,Pat McGrath,Dungeon Guard,36
14442,5135048,Susan Mary Ward,Fan Club Girl,37
14442,61703,Ron Yuan,Red Guard (uncredited),38
14442,127451,Johnny Tri Nguyen,Red Knight (uncredited),39
77931,111455,Katy Perry,Smurfette (voice),0
77931,5587,Hank Azaria,Gargamel,1
77931,41686,Neil Patrick Harris,Patrick Winslow,2
77931,34195,Jayma Mays,Grace Winslow,3
77931,2039,Brendan Gleeson,Victor Doyle,4
77931,1277188,Jacob Tremblay,Blue Winslow,5
77931,127130,Nancy O'Dell,Nancy O'Dell,6
77931,1298569,Karim Babin,Room Service Waiter,7
77931,1597842,Gaston Morrison,New York Taxi Driver,8
77931,1303903,Jocelyn Blanchard,Toad Man,9
77931,182955,Erika Rosenbaum,Pregnant Mom,10
77931,1447280,Carolina Bartczak,Peanut Mom,11
77931,80019,James A. Woods,Peanut Father,12
77931,1121666,Henri Pardo,Father-to-Be,13
77931,978906,Vanessa Matsui,Mother with Camera,14
77931,84832,Dusan Dukic,Curious Dad,15
77931,1296930,Ruth Chiang,Single Mom,16
77931,1560626,Andy Quesnel,Woman in Box,17
77931,134182,Mylène Dinh-Robic,Hotel Assistant Manager,18
77931,2555564,Martin-Guy Bélanger,Hotel Sous-chef,19
77931,1296769,Robert Reynaert,Candy Man,20
77931,102742,Patrick Sabongui,Candy Man,21
77931,1700845,Martin St-Antoine,Tourist with Coffee Cup,22
77931,104730,Patrick Baby,Palais Garnier Security Guard,23
77931,2555565,Joshua Spreekmeester,Peanut Kid,24
77931,999791,Bruno Paviot,Hotel Desk Manager,25
77931,1723543,Gunther Love,Cat Man in Audience,26
77931,2555567,Gaëlle Pietri,Pregnant Model,27
77931,1942933,Janicke Askevold,Pregnant Model,28
77931,101014,Beatrice Rosen,Pregnant Model,29
77931,1176098,Mathilde Snodgrass,Pregnant Model,30
77931,1319090,Mr. Krinkle,Azrael,31
77931,2114028,Hank,Elway,32
77931,6886,Christina Ricci,Vexy (voice),33
77931,13593,Jonathan Winters,Papa Smurf (voice),34
77931,65920,JB Smoove,Hackus (voice),35
77931,41798,George López,Grouchy Smurf (voice),36
77931,21028,Anton Yelchin,Clumsy Smurf (voice),37
77931,84292,John Oliver,Vanity Smurf (voice),38
77931,15831,Frank Welker,Azrael (voice),39
77931,71535,Tom Kane,Narrator Smurf (voice),40
77931,61110,Fred Armisen,Brainy Smurf (voice),41
77931,60736,Jeff Foxworthy,Handy Smurf (voice),42
77931,10697,Alan Cumming,Gutsy Smurf (voice),43
77931,96228,Gary Basaraba,Hefty Smurf (voice),44
77931,21402,Adam Wylie,Panicky Smurf (voice),45
77931,12223,Joel McCrary,Farmer Smurf (voice),46
77931,77330,Kenan Thompson,Greedy Smurf (voice),47
77931,1768897,Kevin Lee,Party Planner Smurf (voice),48
77931,5129,Paul Reubens,Jokey Smurf (voice),49
77931,35806,Shaquille O'Neal,Smooth Smurf (voice),50
77931,107770,B. J. Novak,Baker Smurf (voice),51
77931,78303,Jimmy Kimmel,Passive-Aggressive Smurf (voice),52
77931,127963,Shaun White,Clueless Smurf (voice),53
77931,19185,Mario López,Social Smurf (voice),54
77931,31365,John Kassir,Crazy Smurf (voice),55
77931,2504206,Sean Kenin,Smurf Voice #1 (voice),56
77931,1790320,Patricia Summersett,Smurf Voice #2 (voice),57
1226863,73457,Chris Pratt,Mario (voice),0
1226863,95101,Charlie Day,Luigi (voice),1
1226863,1397778,Anya Taylor-Joy,Princess Peach (voice),2
1226863,70851,Jack Black,Bowser (voice),3
1226863,298410,Keegan-Michael Key,Toad (voice),4
1226863,227564,Benny Safdie,Bowser Jr. (voice),5
1226863,119589,Donald Glover,Yoshi (voice),6
1226863,40481,Luis Guzmán,Wart (voice),7
1226863,1455336,Issa Rae,Honey Queen (voice),8
1226863,24362,Kevin Michael Richardson,Kamek (voice),9
1226863,60073,Brie Larson,Rosalina (voice),10
1226863,83271,Glen Powell,Fox McCloud (voice),11
1226863,3976319,Juliet Jelenic,Lumalee (voice),12
1226863,1208179,Ed Skudder,R.O.B. (voice),13
1226863,98292,Roxana Ortega,Ukiki (voice),14
1226863,6114304,Virginia Dare Jelenic,Yellow Luma (voice),15
1226863,89599,Eric Bauza,Toad General / Pajama Toad (voice),16
1226863,59784,Carlos Alazraqui,Additional Voices (voice),17
1226863,64450,Hope Levy,Additional Voices (voice),18
1226863,3298731,Monia Ayachi,Additional Voices (voice),19
1226863,2581798,Ashley London,Additional Voices (voice),20
1226863,1507852,Ryan Bartley,Additional Voices (voice),21
1226863,184082,Eric Lopez,Additional Voices (voice),22
1226863,1573215,Rachel Butera,Additional Voices (voice),23
1226863,113916,Scott Menville,Additional Voices (voice),24
1226863,94820,Jessica DiCicco,Additional Voices (voice),25
1226863,35159,Laraine Newman,Additional Voices (voice),26
1226863,1684502,Johnny Gidcomb,Additional Voices (voice),27
1226863,159720,Matt Nolan,Additional Voices (voice),28
1226863,1002409,Danielle Hartnett,Additional Voices (voice),29
1226863,1536923,Eric E. Osmond,Additional Voices (voice),30
1226863,6138835,Elijah Hoffman,Additional Voices (voice),31
1226863,1865803,Isaac Robinson-Smith,Additional Voices (voice),32
1226863,6138839,Skai Hoffman,Additional Voices (voice),33
1226863,3557263,Sean Rohani,Additional Voices (voice),34
1226863,113901,Michael Jelenic,Additional Voices (voice),35
1226863,110799,Rino Romano,Additional Voices (voice),36
1226863,6138843,Pepper Jelenic,Additional Voices (voice),37
1226863,60279,Fred Tatasciore,Additional Voices (voice),38
1226863,1541380,JP Karliak,Additional Voices (voice),39
1226863,1141368,Kiff VandenHeuvel,Additional Voices (voice),40
1226863,149525,Susan Leslie,Additional Voices (voice),41
1226863,71520,Scott Whyte,Additional Voices (voice),42
1226863,94022,Matthew Wolf,Additional Voices (voice),43
1226863,1844892,Forrest Forte,Additional Voices (voice),44
503919,11288,Robert Pattinson,Thomas Howard,0
503919,5293,Willem Dafoe,Thomas Wake,1
503919,2309944,Valeriia Karaman,Mermaid,2
503919,2507696,Logan Hawkes,Ephraim Winslow,3
503919,2507697,Kyla Nicolle,Woman on the Rocks,4
503919,1520954,Shaun Clarke,Departing Wickie,5
503919,1583204,Pierre Richard,Departing Assistant Wickie,6
503919,2248893,Preston Hudson,Tender Mate,7
503919,2507699,Jeff Cruts,Tender Mate,8
503919,5895151,Sully Seagull,Seagull,9
26736,77948,Selena Gomez,Alex Russo,0
26736,95136,David Henrie,Justin Russo,1
26736,60255,Jake T. Austin,Max Russo,2
26736,85759,Maria Canals-Barrera,Theresa Russo,3
26736,97600,David DeLuise,Jerry Russo,4
26736,78311,Steve Valentine,Archie,5
26736,180327,Jennifer Alden,Giselle,6
26736,1636951,Xavier Torres,Javier,7
26736,142108,Jennifer Stone,Harper Finkle,8
26736,1350652,Jazmin Caratini,Bartender,9
26736,126102,Jonathan Dwayne,Activities Director,10
26736,107041,Marisé Álvarez,Greeter,11
26736,3781197,Bettina Mercado,Woman in Village #1,12
26736,1499888,Veraalba Santa,Woman in Village #2,13
26736,3781202,Gabriela Rosario,Village Girl,14
26736,2093690,Nicole Díaz,Flirting Woman (uncredited),15
10351,79584,Angus Scrimm,Narrator (voice),0
10351,36218,Andrew Divoff,The Djinn,1
10351,64932,Tammy Lauren,Alexandra Amberson,2
10351,5139,Robert Englund,Raymond Beaumont,3
10351,184325,Ari Barak,Zoroaster,4
10351,555328,Jake McKinnon,Skeleton Man,5
10351,555329,Greg Funk,Snake Man,6
10351,149507,Richard Assad,Persian King,7
10351,11769,Ted Raimi,Ed Finney,8
10351,11750,Dan Hicks,Customs Official,9
10351,54855,Joseph Pilato,Mickey Torelli,10
10351,2832808,Tom Kendall,Etchison,11
10351,84400,John Byner,Doug Clegg,12
10351,153916,Wendy Benson-Landes,Shannon Amberson,13
10351,64933,Chris Lemmon,Nick Merritt,14
10351,167261,Tony Crane,Josh Aickman,15
10351,2267547,Ashley Power Garner,Sierra (as Ashley Power),16
10351,10987,Verne Troyer,Creature Stage #1,17
10351,115244,Walter Phelan,Creature Stage #2,18
10351,10212,Ricco Ross,Lt. Nathanson,19
10351,54564,George Buck Flower,Homeless Man,20
10351,97939,Reggie Bannister,Pharmacist,21
10351,104926,Peter Liapis,Pharmacy Customer #1,22
10351,97905,Frank Nicotero,Pharmacy Customer #2,23
10351,51996,Brian Klugman,Medical Student,24
10351,4734,Jenny O'Hara,Wendy Derleth,25
10351,119884,Gretchen Palmer,Ariella,26
10351,154395,Jean St. James,Female Customer,27
10351,2832809,Azita Azar,Student with Mask,28
10351,1536778,Joe Svezia,Uniformed Cop,29
10351,62596,Kane Hodder,Merritt's Guard,30
10351,19384,Tony Todd,Johnny Valentine,31
10351,167999,Cyndi Pass,Glass Woman,32
10351,11419,Robert Kurtzman,Piano Wire Guy (uncredited),33
10351,133291,Betty McGuire,Mrs. Merritt,34
10351,96900,Renee Faia,Insurance Assistant,35
10351,107372,Howard Berger,Party Guard #1,36
10351,6007212,Robert Jacob,Party Guard #2,37
10351,6007215,Brad Mead,Cop at Blackwood,38
950387,117642,Jason Momoa,Garrett,0
950387,70851,Jack Black,Steve,1
950387,2680307,Sebastian Eugene Hansen,Henry,2
950387,2604515,Emma Myers,Natalie,3
950387,1075037,Danielle Brooks,Dawn,4
950387,38334,Jennifer Coolidge,Vice Principal Marlene,5
950387,15298,Rachel House,Malgosha (voice),6
950387,1207281,Allan Henry,Malgosha (Creature Performer),7
950387,5345339,Bram Scott-Breheny,Young Steve,8
950387,5345340,Moana Williams,Young Garrett,9
950387,55936,Jemaine Clement,Daryl / Bruce (voice),10
950387,81881,Mark Wright,HR Person,11
950387,1542446,Yvette Parsons,Delivery Person,12
950387,5347305,Hiram Garcia,Mr. Gunchie,13
950387,105584,Bret McKenzie,Nitwit Onset Performer,14
950387,53925,Jared Hess,General Chungus (voice),15
950387,5234074,Batanai Mashingaidze,Matty the Waitress,16
950387,1236969,Amanda Billing,Henry's Mother,17
950387,5345349,Tommy Broadmore,Trevor,18
950387,2155937,Frankie Creagh-Leslie,Trevor's Friend,19
950387,1506181,Alison Quigan,Chuggy Executive #1,20
950387,1505864,John Smythe,Chuggy Executive #2,21
950387,5345354,Alex Tunui,Secretary,22
950387,5345357,Craig Mckinney,Miner,23
950387,5345359,Joel Rindelaub,Arcade Judge,24
950387,5345362,Antony Degreat,Gamer #1,25
950387,5345364,Victor Kazaroho,Gamer #2,26
950387,5345368,Ben Carpenter,Henry Picture Double,27
950387,5345369,Rowan Bacal,Greta,28
950387,5345370,Brennan Standing,Lee,29
950387,5345371,Dylan Chitekwe,Miles,30
950387,1488236,Matt Berry,Nitwit (voice),31
950387,2089332,Alice May Connolly,Alex Double,32
950387,1165391,Jens Bergensten,Waiter,33
950387,4503356,Oliver Brotherhood,Auction Attendee,34
950387,2932608,Daniel Middleton,Auction Attendee,35
950387,3819595,Elizabeth Batty,Auction Attendee,36
950387,5338345,Jessica Bravura,Auction Attendee,37
950387,1240487,Kate McKinnon,Alex (voice) (uncredited),38
1542261,1241939,Wasabi Mizuta,Doraemon (voice),0
1542261,932986,Megumi Oohara,Nobita (voice),1
1542261,9715,Yumi Kakazu,Shizuka (voice),2
1542261,1142780,Subaru Kimura,Gian (voice),3
1542261,90567,Tomokazu Seki,Suneo (voice),4
1542261,1429141,Shoya Chiba,Eru (voice),5
1542261,230747,Ryo Hirohashi,Underwater Buggy (voice),6
118,85,Johnny Depp,Willy Wonka,0
118,1281,Freddie Highmore,Charlie Bucket,1
118,1282,David Kelly,Grandpa Joe,2
118,1283,Helena Bonham Carter,Mrs. Bucket,3
118,1284,Noah Taylor,Mr. Bucket,4
118,1294,Missi Pyle,Mrs. Beauregarde,5
118,1292,James Fox,Mr. Salt,6
118,1295,Deep Roy,Oompa Loompa,7
118,113,Christopher Lee,Dr. Wonka,8
118,23429,Adam Godley,Mr. Teavee,9
118,1293,Franziska Troegner,Mrs. Gloop,10
118,1285,AnnaSophia Robb,Violet Beauregarde,11
118,1286,Julia Winter,Veruca Salt,12
118,1290,Jordan Fry,Mike Teavee,13
118,1291,Philip Wiegratz,Augustus Gloop,14
118,1580130,Blair Dunlop,Little Willy Wonka,15
118,7320,Liz Smith,Grandma Georgina,16
118,52313,Eileen Essell,Grandma Josephine,17
118,1815747,David Morris,Grandpa George,18
118,58776,Nitin Ganatra,Prince Pondicherry,19
118,73707,Shelley Conn,Princess Pondicherry,20
118,1588373,Chris Cresswell,Prodnose,21
118,1518112,Philip Philmar,Slugworth,22
118,568396,Tony Kirwood,Finckelgruber,23
118,17354,Todd Boyce,TV Reporter,24
118,174698,Nayef Rashed,Moroccan Market Vendor,25
118,2275519,Menis Yousry,Moroccan Market Trader,26
118,1815748,Harry Taylor,Mr. Gloop,27
118,1563389,Hubertus Geller,German Reporter,28
118,1370651,Francesca Hunt,Mrs. Salt,29
118,17356,Garrick Hagon,Denver Reporter,30
118,39185,Kevin Eldon,Man with Dog,31
118,47712,Mark Heap,Man with Dog,32
118,7029,Roger Frost,Tall Man,33
118,184997,Oscar James,Shopkeeper,34
118,1709356,Colette Appleby,Customer in Shop,35
118,49346,Debora Weston,Woman in Shop,36
118,30320,Annette Badland,Jolly Woman,37
118,1845393,Steve Hope Wynne,Museum Guard,38
118,10225,Geoffrey Holder,Narrator (voice),39
118,2275521,Elena Buda,Character Dancer (uncredited),40
118,2195057,Rene Costa,Factory Worker (uncredited),41
118,531,Danny Elfman,Oompa Loompa (voice) (uncredited),42
118,117526,Aiko Horiuchi,Woman in shop (uncredited),43
118,1093974,Brigitte Millar,Journalist (uncredited),44
118,2437979,Valery Richardson,Zombie Dancer (uncredited),45
118,1209055,John Warman,Policeman (uncredited),46
118,1496074,Tracy Yarkoni,Violet's Neighbor (uncredited),47
118,3890737,Jynine James,Salts Nuts Girl (Uncredited),48
120,109,Elijah Wood,Frodo,0
120,1327,Ian McKellen,Gandalf,1
120,110,Viggo Mortensen,Aragorn,2
120,1328,Sean Astin,Sam,3
120,65,Ian Holm,Bilbo,4
120,882,Liv Tyler,Arwen,5
120,113,Christopher Lee,Saruman,6
120,48,Sean Bean,Boromir,7
120,1329,Billy Boyd,Pippin,8
120,1330,Dominic Monaghan,Merry,9
120,655,John Rhys-Davies,Gimli,10
120,114,Orlando Bloom,Legolas,11
120,112,Cate Blanchett,Galadriel,12
120,1331,Hugo Weaving,Elrond,13
120,1333,Andy Serkis,Gollum,14
120,20982,Marton Csokas,Celeborn,15
120,1332,Craig Parker,Haldir,16
120,1365,Lawrence Makoare,Lurtz,17
120,1590835,Brent McIntyre,Witch-King,18
120,1366,Sala Baker,Sauron,19
120,2032189,Peter McKenzie,Elendil,20
120,1217771,Mark Ferguson,Gil-Galad,21
120,122441,Harry Sinclair,Isildur,22
120,585902,Noel Appleby,Everard Proudfoot,23
120,1201328,Megan Edwards,Mrs. Proudfoot,24
120,965278,Sarah McLeod,Rosie Cotton,25
120,1142191,David Weatherley,Barliman Butterbur,26
120,7255,Ian Mune,Bounder,27
120,1590834,Michael Elsworth,Gondorian Archivist,28
120,5540,Cameron Rhodes,Farmer Maggot,29
120,173370,Martyn Sanderson,Gate Keeper,30
120,1201351,Billy Jackson,Cute Hobbit Child,31
120,2082669,Katie Jackson,Cute Hobbit Child,32
120,1367,Alan Howard,The Ring (voice),33
120,1201337,Victoria Beynon-Cole,Hero Orc / Goblin / Uruk-hai / Ringwraith,34
120,2082666,Lee Hartley,Hero Orc / Goblin / Uruk-hai / Ringwraith,35
120,2082762,Sam La Hood,Hero Orc / Goblin / Uruk-hai / Ringwraith,36
120,2082763,Chris Streeter,Hero Orc / Goblin / Uruk-hai / Ringwraith,37
120,1511634,Phil Grieve,Hero Orc / Goblin / Uruk-hai / Ringwraith,38
120,1201342,Jonathan Jordan,Hero Orc / Goblin / Uruk-hai / Ringwraith,39
120,2082764,Semi Kuresa,Hero Orc / Goblin / Uruk-hai / Ringwraith,40
120,1361093,Clinton Ulyatt,Hero Orc / Goblin / Uruk-hai / Ringwraith,41
120,2082765,Paul Bryson,Hero Orc / Goblin / Uruk-hai / Ringwraith,42
120,2082766,Lance Fabian Kemp,Hero Orc / Goblin / Uruk-hai / Ringwraith,43
120,2082767,Jono Manks,Hero Orc / Goblin / Uruk-hai / Ringwraith,44
120,2082768,Ben Price,Hero Orc / Goblin / Uruk-hai / Ringwraith,45
120,108,Peter Jackson,Albert Dreary / Painting of Bungo Baggins (uncredited),46
120,2612649,Chris Ryan,Breelander (uncredited),47
120,105584,Bret McKenzie,Figwit (uncredited),48
120,2832838,Betty Adams,Hobbit (uncredited),49
120,67126,Timothy Bartlett,Hobbit (uncredited),50
120,2832843,Bob Blackwell,Hobbit (uncredited),51
120,2832859,David Houma,Hobbit (uncredited),52
120,2832881,Jo Surgison,Hobbit (uncredited),53
120,2082772,Liz Merton,Hobbit Band Member (uncredited),54
120,2082770,Zo Hartley,Kissing Hobbit (uncredited),55
120,2082753,Norman Cates,Party Hobbit (uncredited),56
120,2700505,Jeff Kingsford-Brown,Party Hobbit (uncredited),57
120,2832869,Marta Martí,Village Female Hobbit (uncredited),58
120,2082708,Riley Brophy,Cute Hobbit Child (uncredited),59
120,2295305,Phoebe Gittins,Cute Hobbit Child (uncredited),60
120,2082771,Taea Hartwell,Cute Hobbit Child (uncredited),61
120,25134,Shane Rangi,Witch-King (uncredited),62
120,173451,Jed Brophy,Ringwraith (uncredited),63
120,1440657,Paul Shapcott,Burning Ringwraith (uncredited),64
120,1320,Alan Lee,Ring King of Men (uncredited),65
120,1390005,Larry Rew,Ring King of Men (uncredited),66
120,8682,Gino Acevedo,Ring Dwarf-Lord (uncredited),67
120,2082756,Xander Forterie,Ring Dwarf-Lord (uncredited),68
120,2832872,Richard Maybery,Ring Dwarf-Lord (uncredited),69
120,1193021,Sabine Crossen,Rivendell Elf (uncredited),70
120,2082695,Gareth Jensen,Rivendell Elf (uncredited),71
120,2082679,Ben Britton,Last Alliance Elf / Rivendell Elf (uncredited),72
120,2082662,Kester Fordham,Last Alliance Elf / Rivendell Elf (uncredited),73
120,2082709,Jarl Benzon,Last Alliance Elf (uncredited),74
120,2082705,Sam Kelly,Last Alliance Elf / Council Elf  (uncredited),75
120,1424596,Matt Appleton,Council Elf (uncredited),76
120,2832876,Blair Morton,Council Elf (uncredited),77
120,2089833,Ray Henwood,Council Man (uncredited),78
120,2832861,Ralph Johnson,Council Man / Orc (uncredited),79
120,2082755,Jonathan Harding,Council Elf / Lothlorien Elf (uncredited),80
120,2082697,Jørn Benzon,Lothlorien Elf (uncredited),81
120,1439931,Ben Fransham,Lothlorien Elf / Goblin / Uruk-hai (uncredited),82
120,2537855,Tim Kano,Gondorian Citizen (uncredited),83
120,2832866,Sacha Lee,Arms of Gollum (uncredited),84
120,1383,Thomas Robins,Hand of Gollum (uncredited),85
120,1452721,Randall William Cook,Cave Troll (uncredited),86
120,582967,Rachel Clentworth,Goblin (uncredited),87
120,1802028,Lani Jackson,Goblin (uncredited),88
120,2832870,Sharon Maxwell,Goblin (uncredited),89
120,2060839,David J. Muzzerall,Goblin (uncredited),90
120,2505313,Winham Hammond,Goblin / Orc / Uruk-hai (uncredited),91
120,1774435,Mana Hira Davis,Goblin / Orc / Uruk-hai (uncredited),92
120,2832858,Warren Green,Isengard Orc Blacksmith (uncredited),93
